CDOM,Chl,MLD,SSS,SST,Band1,Band2,Band3,Band4,Band1/2,Band1/3,Band1/4,Band2/3,Band2/4,Band3/4,fCO2_SEA
0.119982615,1.081902623,2.12575576,34.42,12.70265,0.002999412,0.003300838,0.003326177,0.002608529,0.908681956,0.901759388,1.149847901,0.992381748,1.26540193,1.275116086,307.93 
0.092895627,0.778739572,19.28629331,34.16475,11.7297,0.004262642,0.003224394,0.003832953,0.002591739,1.321997946,1.112103891,1.644703459,0.841229667,1.244104398,1.478911702,296.18 
0.182978734,2.259286165,48.58475977,34.23,16.01,0.003025271,0.002885473,0.003513327,0.003787448,1.048448912,0.861084421,0.798762363,0.821293637,0.761851487,0.927623754,399.76 
0.183666185,2.262944698,43.34499255,34.16,15.617,0.002672618,0.002735772,0.003505007,0.003781035,0.976915336,0.762514324,0.706848144,0.780532658,0.723551077,0.926996544,396.75 
0.160792798,1.722316504,36.42920649,34.36,11.4344,0.002792411,0.00303332,0.002675087,0.002570835,0.920579192,1.043858036,1.086188273,1.133914437,1.179896615,1.040551718,320.12 
0.223973602,4.042193413,49.55290129,33.87,16.446,0.003068785,0.001360836,0.003693429,0.005044893,2.25507293,0.830876992,0.608295454,0.368447947,0.269745358,0.732112527,378.84 
0.108036399,0.913002729,29.52076261,34.4885,16.0697,0.002544953,0.002646493,0.003045325,0.002213233,0.961631897,0.835691565,1.149880252,0.869034782,1.195759267,1.375962495,322.02 
0.115196154,1.020968318,5.471202571,34.425,12.73995,0.002829421,0.003253073,0.003648874,0.00278847,0.86976863,0.775422967,1.014685646,0.891527862,1.166615594,1.308557639,307.06 
0.192592412,2.602304697,21.05623655,34.2226,11.7229,0.003715495,0.003080086,0.004149837,0.004744114,1.206296125,0.89533526,0.783179972,0.742218466,0.649243544,0.874733753,296.89 
0.187678978,2.271747112,37.98374398,32.5647,20.2967,0.003025401,0.001917546,0.003057464,0.003303604,1.577746609,0.989513171,0.915788155,0.627168625,0.580440579,0.925493649,350.7621821
0.187303588,2.339589119,31.64977566,34.23,16.624,0.002422969,0.002448242,0.003029571,0.003313908,0.989677339,0.7997731,0.731151681,0.808114997,0.738777834,0.914198891,399.58 
0.161926448,1.817632675,25.09378487,32.4866,20.13005,0.005290422,0.004059162,0.004322486,0.004250802,1.303328537,1.223930317,1.244570345,0.939080426,0.954916823,1.016863728,356.3635056
0.105064735,0.911723435,2.78273587,33.055,25.86885,0.003965402,0.003436956,0.004287909,0.003114327,1.153753997,0.924786826,1.273277352,0.801545935,1.103595182,1.376833358,376.69 
0.114110388,1.108374596,23.12523563,32.34,17.49975,0.007375977,0.006670707,0.006589687,0.005223827,1.105726433,1.119321374,1.41198745,1.012295031,1.276977205,1.261467424,376.7440023
0.11439728,1.091730952,25.32289331,32.515,17.82775,0.006212997,0.005800596,0.005806807,0.004572325,1.071096369,1.069950633,1.358826613,0.998930315,1.268631519,1.269990008,376.3098721
0.06743101,0.576494515,1.695979958,34.1196,7.0136,0.005169049,0.004489947,0.004318959,0.002543283,1.151249501,1.196827586,2.032431907,1.039590102,1.765413931,1.698182704,318.78 
0.17345798,1.812280536,134.560098,34.22,10.9018,0.001947723,0.001429279,0.002165577,0.002126986,1.362730939,0.899401403,0.915719694,0.659999254,0.671973951,1.018143501,330.74 
0.148081318,1.380200744,20.62083819,34.2491,15.2456,0.001321045,0.00179434,0.002740312,0.002392871,0.736229113,0.482078329,0.55207534,0.654793896,0.749868934,1.145198419,312.02 
0.099352829,0.854686975,4.793945663,33.9364,7.381,0.004536657,0.003564273,0.00328008,0.002313742,1.272814319,1.383093275,1.960744247,1.086641825,1.540479407,1.417651494,280.02 
0.088180169,0.745126665,10.06735354,34.3555,9.7074,0.003665969,0.003641345,0.00389694,0.002582456,1.00676219,0.940730097,1.419566927,0.934411429,1.410032022,1.509005539,334.02 
0.067720525,0.591160297,4.080496282,33.2917,24.356,0.005495741,0.005288734,0.00533555,0.003178664,1.039141023,1.030023197,1.728946669,0.991225612,1.663822937,1.678551196,419.96 
0.11098627,0.962706983,39.94159602,34.34,10.8784,0.003229846,0.003035733,0.003437608,0.002558691,1.063942947,0.939562052,1.262304367,0.883094394,1.186439902,1.343502926,316.78 
0.075992599,0.627534509,52.44000246,34.46385,15.6252,0.003414272,0.003366293,0.003575437,0.002189653,1.014252822,0.954924607,1.559275695,0.941505496,1.53736392,1.632878327,321.34 
0.221512347,4.027413368,32.66956678,34.13,16.367,0.002054624,0.001969107,0.002669273,0.003640704,1.043429119,0.769731642,0.564347988,0.737694232,0.54085896,0.733174988,395.70 
0.085227624,0.751968622,18.95445875,34.4283,16.0871,0.004978074,0.005255533,0.006181318,0.004113434,0.947206192,0.805341759,1.210199046,0.850228562,1.277651114,1.502714882,296.46 
0.079197973,0.682808995,4.162245462,34.119,7.0645,0.004967287,0.004625994,0.004706067,0.002996288,1.073777107,1.055507005,1.657813503,0.982985201,1.543908408,1.570632403,310.11 
0.173297673,1.992807508,43.50300232,34.24,16.103,0.00295731,0.002872755,0.00369174,0.003775195,1.029433502,0.801061346,0.783353042,0.778157447,0.760955458,0.977893948,398.16 
0.229314953,3.563442469,38.30581865,34.5419,16.70525,0.000835437,0.000212527,0.00136531,0.001773595,3.930961748,0.611902882,0.471041765,0.155662385,0.119828631,0.769798246,326.50 
0.10223826,0.919218302,2.580301952,33.90635,7.6558,0.005672139,0.004752715,0.004657587,0.003395342,1.193452486,1.21782783,1.670564752,1.020424227,1.399774832,1.37175774,277.76 
0.130486846,1.160961866,53.18475044,34.52091765,16.41154706,0.003333656,0.002244873,0.002805377,0.00227014,1.485008903,1.188309621,1.468480672,0.800203702,0.988869945,1.23577277,332.58 
0.096230917,0.82089901,26.9849453,34.16635,14.1981,0.003650994,0.003513513,0.004079344,0.002825341,1.03912905,0.894995379,1.292231333,0.861293772,1.243571559,1.443841346,294.96 
0.2166982,3.451139927,15.61427575,33.9094,14.5301,0.000993789,0.001388716,0.002487368,0.003189952,0.715617094,0.399534314,0.311537237,0.558307393,0.435340687,0.779750891,314.90 
0.127791196,1.217752457,40.92285359,34.4,11.9763,0.003084343,0.004056966,0.00538871,0.004453689,0.76025858,0.572371369,0.692536667,0.752864071,0.910922526,1.209942886,320.83 
0.077951007,0.645973802,49.6555439,34.4638,15.7049,0.003518044,0.003424438,0.003576346,0.002219649,1.027334517,0.983697961,1.584954813,0.957524492,1.542783569,1.611221001,320.86 
0.229905605,4.62316227,59.66464769,34.42,12.4751,0.000314398,0.001068865,0.001885652,0.002715332,0.294142198,0.166731861,0.115786339,0.566841013,0.393640693,0.694446386,318.49 
0.099332705,0.861139894,2.772315422,33.91625,7.51835,0.00457533,0.003783389,0.003305088,0.002339342,1.209320639,1.384329384,1.955819398,1.144716579,1.617287703,1.41282806,279.46 
0.026401725,0.255357951,4.01595752,31.715,27.21485,0.005690396,0.003875684,0.003789331,0.00152717,1.468229907,1.50168875,3.726104871,1.022788559,2.537821123,2.48127641,362.84 
0.145318627,1.492197871,5.4843531,32.8,21.9775,0.004009495,0.004046543,0.003742455,0.003380884,0.990844757,1.071354484,1.185930956,1.081253624,1.196888764,1.106945436,387.1597758
0.121833049,1.107275605,10.9472834,34.43,12.8113,0.003104064,0.003341233,0.003977212,0.003151455,0.929017461,0.780462248,0.984962242,0.840094272,1.060219299,1.262024197,308.40 
0.073304869,0.63334173,2.838489292,34.1167,7.21855,0.004973741,0.004844728,0.004685761,0.002881852,1.026629533,1.0614586,1.725883942,1.033925642,1.681116591,1.625955022,313.09 
0.108912393,0.905099809,52.26272495,34.51645385,16.15051538,0.003408447,0.002286577,0.002876749,0.002082531,1.490633017,1.184825679,1.636685006,0.794847334,1.097979842,1.381371989,325.37 
0.106809407,0.968581378,2.60821379,33.9084,7.6661,0.005396829,0.004646897,0.004387283,0.003274495,1.161383326,1.230107161,1.64814047,1.059174119,1.419118419,1.339834872,278.02 
0.098981842,0.900127947,5.63195351,32.71,22.20055,0.00621906,0.005491235,0.004911425,0.003546636,1.132543023,1.266243547,1.753509394,1.118053372,1.548293847,1.384812107,375.4293102
0.126969472,1.118414402,52.88204248,34.52122,16.32556,0.003436722,0.002300211,0.002888964,0.002299362,1.494089783,1.189603536,1.494641839,0.796206192,1.000369493,1.256420138,327.66 
0.092955522,0.810680509,21.29424005,32.185,22.9376,0.006022314,0.00437185,0.004374978,0.00301289,1.377520803,1.376535812,1.998849483,0.999284954,1.451048491,1.4520868,321.3688578
0.059295494,0.47627002,18.71783807,34.4361,16.1806,0.002213174,0.002646036,0.003031585,0.001633596,0.836411184,0.730038703,1.354786793,0.872822741,1.61976169,1.855773931,303.70 
0.143619925,1.45047915,25.56727248,32.5254,20.1162,0.004911056,0.003799709,0.004281174,0.003820196,1.29248207,1.147128305,1.285550729,0.887539047,0.994637186,1.12066865,350.70891
0.122404188,1.114515662,20.71457671,34.194,14.4685,0.002842329,0.003337929,0.003586226,0.002849893,0.851524739,0.792568236,0.997345631,0.930763606,1.171246807,1.258371943,301.69 
0.189583585,2.525718451,26.21126205,32.5262,20.1494,0.004376789,0.003363289,0.003473376,0.003922074,1.301341842,1.260096352,1.115937392,0.968305414,0.857528249,0.885596875,348.6948225
0.075416826,0.582758248,44.37415222,34.52648182,15.97284545,0.002633395,0.002005786,0.002311731,0.001368125,1.312898972,1.139144411,1.924820441,0.867655802,1.466084201,1.689707137,332.47 
0.094911747,0.826843977,40.71858189,34.36,11.4876,0.0044921,0.004214332,0.004115925,0.002860038,1.065910529,1.091395043,1.570643668,1.02390868,1.473522988,1.439115633,320.90 
0.103981443,0.866710603,28.57608363,34.5227,16.0911,0.00272955,0.002576881,0.003084256,0.002189422,1.059245896,0.884994693,1.246699233,0.835495041,1.17696867,1.408708145,321.90 
0.063314065,0.541594148,1.966971407,34.1163,7.1592,0.005152234,0.004458958,0.004454155,0.002548037,1.155479273,1.156725325,2.022040371,1.001078386,1.74995815,1.748073053,314.68 
0.161814258,1.747622252,9.457710025,34.3786,10.0771,0.003014396,0.003084384,0.003873473,0.003745845,0.977308935,0.778215398,0.804730661,0.796283928,0.82341482,1.034071881,307.48 
0.12547797,1.169778705,24.04952088,32.16,23.0824,0.004998471,0.003671339,0.003652778,0.002965789,1.361484362,1.368402622,1.685376324,1.005081409,1.237896204,1.231637749,335.631383
0.071071178,0.611555517,3.582125403,34.1318,7.3264,0.005068202,0.004718459,0.004859942,0.002941075,1.074122359,1.042852269,1.723248273,0.970887777,1.604331442,1.652437574,313.06 
0.063032143,0.506532252,48.27003278,34.4593,15.7118,0.002769833,0.00272252,0.003124169,0.001732473,1.017378576,0.886582494,1.598773888,0.871438141,1.57146408,1.803299634,322.95 
0.068751916,0.596820652,1.138586793,31.5,26.7835,0.006742722,0.005064175,0.004563835,0.002730923,1.331455121,1.477424661,2.469026475,1.109631589,1.854382049,1.671169123,361.44 
0.230200022,4.732503891,65.03480431,34.41,12.4695,0.000513405,0.001166513,0.001908521,0.002773458,0.440119428,0.2690068,0.185113701,0.611213191,0.420598796,0.688137629,318.70 
0.084485166,0.709035039,10.6212593,34.2908,8.97485,0.00381164,0.003591219,0.003910423,0.002533152,1.061377764,0.974738642,1.50470252,0.918371079,1.417688001,1.543698439,321.54 
0.068035118,0.5818941,1.682252499,34.1201,6.97515,0.005170301,0.004506525,0.004283386,0.002533246,1.147292205,1.207059281,2.040978253,1.052094031,1.778952428,1.690868283,320.46 
0.092715092,0.777750254,53.23875451,34.5382,16.5053,0.003315271,0.003249306,0.00393143,0.002656786,1.020301218,0.843273718,1.247850459,0.826494866,1.22302163,1.47976918,333.05 
0.066714786,0.596595049,2.883435139,31.56,27.0682,0.008042585,0.006382221,0.006124598,0.003664217,1.260154614,1.313161411,2.194898579,1.042063724,1.741769267,1.671461376,361.47 
0.114696041,1.127312422,22.31302201,34.37,11.6373,0.006444267,0.007192437,0.009061524,0.007237615,0.895978289,0.711168195,0.890385551,0.793733736,0.993757954,1.252004178,326.09 
0.108912393,0.905099809,52.26272495,34.51861429,16.09532381,0.003408447,2.29E-03,0.002876749,0.002082531,1.490633017,1.184825679,1.636685006,0.794847334,1.097979842,1.381371989,326.58 
0.212009043,3.364152908,33.55176585,34.13,16.368,0.002357568,0.002145304,0.002930794,0.00372023,1.098943576,0.80441251,0.633715573,0.73198709,0.576658882,0.787799252,395.93 
0.150126413,1.362919331,10.33126993,34.2994,15.1877,0.001031691,0.001370759,0.001896259,0.001646739,0.752642312,0.54406652,0.626505315,0.722875277,0.832407778,1.151523373,313.83 
0.164842933,1.842818141,9.909755852,34.37015,10.1582,0.003281602,0.003471787,0.004068058,0.004024126,0.945220009,0.806675517,0.815482,0.853426196,0.862743057,1.010917008,310.61 
0.089606993,0.785048425,1.62350669,34.1441,7.2764,0.005677762,0.004734053,0.004680634,0.003176579,1.199344875,1.213032792,1.78738244,1.011412828,1.490298977,1.473482376,293.19 
0.155060232,1.698583841,30.05941911,34.35,11.5136,0.00416635,0.004510929,0.004456622,0.004257534,0.923612383,0.934867196,0.978582815,1.012185645,1.059516777,1.046761315,327.30 
0.082674235,0.665107608,3.606314952,32.0915,24.164,0.002679293,0.002626647,0.00275047,0.001730167,1.020043059,0.974121784,1.548574407,0.954981043,1.518146115,1.589713353,371.90 
0.115606673,1.06548202,20.52843824,32.2,23.08135,0.005890528,0.004332866,0.004350237,0.003388455,1.359499155,1.354070654,1.738411016,0.996006984,1.278714304,1.2838407,343.093728
0.066974007,0.597783625,2.787622506,31.58,27.1205,0.008027984,0.006290657,0.006016271,0.003602722,1.276175835,1.334378754,2.228310826,1.045607288,1.746084485,1.66992379,362.68 
0.100246243,0.915499449,5.537273015,32.715,22.2456,0.00610868,0.005549976,0.004870032,0.003543727,1.100667845,1.2543409,1.723800874,1.139618011,1.56614085,1.37426825,377.2088088
0.106008537,0.939858556,41.25116214,34.36,11.5847,0.004422403,0.003975162,0.003887614,0.00286254,1.11250891,1.137562184,1.544922882,1.022519616,1.388683603,1.358099718,322.19 
0.162113413,1.763450384,10.2109,34.3635,10.0776,0.002856583,0.003207787,0.004021599,0.003904121,0.890515166,0.710310343,0.731684207,0.797639804,0.821641489,1.030090881,315.07 
0.158647224,1.52251327,142.8832079,34.19,10.86345,0.001797637,0.00148572,0.00225587,0.002055774,1.209943573,0.796870673,0.87443322,0.658601518,0.722705785,1.09733392,335.51 
0.218186662,3.796008587,34.44765107,34.14,16.35,0.002264909,0.002155708,0.002932704,0.003907119,1.050657037,0.77229396,0.57968787,0.735058095,0.551738436,0.75060521,395.81 
0.158859611,1.465463877,25.62808294,34.0318,13.88091667,0.000141894,0.001101358,0.003623199,0.003247551,0.128835557,0.039162635,0.043692623,0.303973808,0.339134818,1.115671183,305.18 
0.216926634,3.79276228,5.332062643,32.83,21.95265,0.001857274,0.00255262,0.003521053,0.004689354,0.727595308,0.52747691,0.396061825,0.724959196,0.544343566,0.750860971,390.0034242
0.13134335,1.210455775,33.34444106,34.2104,14.0107,0.002821309,0.00285076,0.003322049,0.002738348,0.989669079,0.849267863,1.030296105,0.858133169,1.041051121,1.213158003,300.31 
0.107096806,0.928716242,38.57546093,34.34,10.8671,0.003430396,0.003285031,0.003478092,0.002547278,1.044250655,0.986286719,1.346691103,0.944492315,1.28962438,1.365415429,316.58 
0.068365924,0.610242724,3.06058241,31.555,27.04745,0.007921879,0.006299605,0.006047496,0.003656111,1.257519959,1.309943659,2.166749932,1.041688166,1.723034228,1.65407872,359.15 
0.154262677,1.478106141,141.0160961,34.19,10.8566,0.001943564,0.001747341,0.002437223,0.002192704,1.112297511,0.797449893,0.886377443,0.716939384,0.796888812,1.111514906,334.95 
0.095508173,0.864303052,5.558749168,32.925,22.21065,0.006069738,0.005595136,0.00496997,0.003523593,1.08482394,1.221282649,1.722599243,1.125788806,1.587906737,1.410483678,372.6330978
0.129507944,1.191164374,2.26271692,33.164,25.87468,0.00353296,0.002962823,0.003480276,0.002848477,1.192430374,1.015137674,1.240297604,0.851318195,1.040142578,1.221802358,379.93 
0.098196782,0.830895782,56.48077134,34.5576,16.6054,0.002946838,0.003199488,0.003679706,0.002562604,0.921034213,0.800835296,1.149938826,0.869495709,1.248529979,1.435924255,327.87 
0.065800376,0.56374675,2.272228027,34.1148,7.1881,0.005029131,0.004552483,0.004436942,0.002585831,1.104700696,1.133467692,1.944879997,1.026040534,1.760549264,1.715867168,314.22 
0.114131503,1.010691047,2.842022286,33.05,25.8997,0.003871904,0.00331309,0.004054526,0.003084466,1.168668595,0.954958517,1.255291624,0.81713372,1.074121124,1.31449859,376.59 
0.123219639,1.077878237,52.91195548,34.5188,16.4027,0.003514703,0.002415023,0.002881893,0.002256352,1.455349815,1.219581169,1.557692542,0.837998642,1.070321737,1.277235646,332.59 
0.120754689,1.128343582,6.405838228,32.06,19.79655,0.004941778,0.004233812,0.003901656,0.003117594,1.167217111,1.266584769,1.585125546,1.085132112,1.358038304,1.251495822,388.3658773
0.21355027,2.374845266,99.56577238,34.19,10.876,0.000411739,0.00015763,0.001690891,0.001861143,2.612066696,0.243504348,0.221229177,0.093222868,0.084695072,0.908522491,336.08 
0.066177055,0.586161256,3.289268904,33.4309,24.1728,0.006067352,0.005916441,0.005555722,0.003296852,1.025506985,1.092090637,1.840347263,1.064927546,1.794573114,1.685159821,413.57 
0.09449777,0.837023914,3.069639649,31.29,24.8,0.005743075,0.00481848,0.004895926,0.003420992,1.19188535,1.17303145,1.678774773,0.984181449,1.408503572,1.431142168,322.04 
0.149681017,1.552766442,35.66874887,34.36,11.61029091,0.00368906,0.003724881,0.003988141,0.003665477,0.990383256,0.925007368,1.006433801,0.933989303,1.016206397,1.088027876,322.97 
0.230929419,4.866201401,46.46566615,34.42,12.50575,0.000587659,0.001178718,0.001907364,0.002802015,0.498557843,0.308100094,0.209727266,0.617982645,0.420667871,0.680711464,318.19 
0.068751916,0.596820652,1.138586793,31.495,26.81815,0.006742722,0.005064175,0.004563835,0.002730923,1.331455121,1.477424661,2.469026475,1.109631589,1.854382049,1.671169123,362.67 
0.150062457,1.579649925,34.72860418,34.34,11.3736,0.003688987,0.004087528,0.004216868,0.003904556,0.902498309,0.874816786,0.944790381,0.969327895,1.04686111,1.079986571,324.11 
0.063692838,0.546387017,2.505405074,34.1154,7.1518,0.005059682,0.004567274,0.004395414,0.002524737,1.107812221,1.151127562,2.004043284,1.039099895,1.809009908,1.740939362,313.82 
0.048651699,0.385787547,18.66944268,34.43245,15.9144,0.001893748,0.002058997,0.002825967,0.001380153,0.919743121,0.670123808,1.372128993,0.72859888,1.491861109,2.047575355,300.19 
0.073523611,0.657706439,3.193351453,33.2833,24.423,0.006725369,0.006351431,0.005465214,0.003420204,1.058874622,1.230577593,1.966365192,1.162156092,1.857033071,1.597920524,411.45 
0.215824544,3.535513878,32.67984779,34.13,16.377,0.001931735,0.001841216,0.002727579,0.003532085,1.049162344,0.708223256,0.546910625,0.675036861,0.521283125,0.772229125,395.25 
0.134599984,1.273066163,20.59123307,34.1815,14.45555,0.002700123,0.003136708,0.003648616,0.003075136,0.860814425,0.74004037,0.878050127,0.859697919,1.020022552,1.186489498,301.71 
0.099098846,0.904234231,5.480549152,32.93,22.2428,0.006200791,0.005623515,0.004895752,0.003542592,1.10265396,1.266565578,1.750354215,1.148651911,1.587401197,1.381968882,375.8426637
0.117865078,1.065076351,27.59546836,34.19035,14.15695,0.003179969,0.003535268,0.003946504,0.003073461,0.89949856,0.80576853,1.034654143,0.895797466,1.150256587,1.284058764,296.14 
0.167377502,1.798750043,21.45230066,34.5496,16.91,0.003422624,0.002330525,0.003275693,0.003207047,1.468606565,1.044854942,1.06721976,0.711460079,0.726688676,1.021404711,320.73 
0.225695655,4.456647396,38.24150452,32.5638,20.14575,0.00226964,0.001939877,0.003462139,0.004914379,1.169991915,0.655560132,0.461836673,0.560311677,0.394734927,0.704491703,347.6099289
0.096842289,0.869275212,3.307752074,31.3,24.6945,0.006425818,0.005147664,0.005205655,0.003700286,1.248297869,1.234392021,1.736573381,0.988860153,1.391153044,1.406824858,324.49 
0.064244144,0.548563182,2.69276927,34.1166,7.255,0.004811066,0.00441289,0.004396176,0.002529836,1.090230271,1.094375373,1.901730274,1.003802043,1.744338168,1.73773124,313.33 
0.094318829,0.81099242,5.23665095,33.9281,7.40185,0.00463128,0.003843575,0.003304475,0.002276072,1.204940651,1.401517395,2.034768828,1.163142263,1.688688009,1.451832732,294.01 
0.096548095,0.820264041,10.33945203,34.18215,7.4228,0.003456577,0.00338855,0.003788966,0.002623303,1.020075774,0.912274711,1.317643178,0.894320534,1.291711077,1.444349122,315.26 
0.209572077,3.052239418,15.44501039,34.0092,14.0924,0.000846582,0.001481652,0.002791509,0.003406643,0.571377438,0.303270524,0.24850927,0.530770912,0.434930141,0.819431004,301.09 
0.124053575,1.174022913,30.64708175,33.09,18.19945,0.004482389,0.004272063,0.004466549,0.003632333,1.049232924,1.003546347,1.234024873,0.956457164,1.176120997,1.229664057,351.2237968
0.114848033,1.034505248,6.453737239,34.4,12.5554,0.003307806,0.003708103,0.004379977,0.00336696,0.892048006,0.755210702,0.982430933,0.846603207,1.101320699,1.300869982,311.91 
0.096365146,0.819218993,18.3864065,34.2241,11.704,0.004391782,0.003414485,0.003884213,0.00268769,1.286221077,1.130675101,1.63403618,0.879067465,1.270416267,1.445186312,293.79 
0.068103246,0.549545228,4.958874901,31.52,25.4481,0.0031802,0.002853151,0.003728562,0.002147431,1.114626978,0.852929281,1.480932263,0.765214998,1.328634864,1.736289628,349.36 
0.073408462,0.647268414,4.198793052,33.27125,24.2711,0.005708464,0.005677138,0.005465359,0.003395191,1.00551808,1.044481151,1.681338379,1.03874925,1.672111535,1.609735491,415.78 
0.064620145,0.552479446,2.635963268,34.1163,7.1877,0.00503466,0.004463321,0.004374988,0.002525967,1.128007697,1.150782483,1.993161731,1.020190276,1.766975293,1.732005622,313.64 
0.220973447,4.27065897,5.308353644,32.685,21.84455,0.002096212,0.003165514,0.003613225,0.005043637,0.662202854,0.580149977,0.415615245,0.876091024,0.627625269,0.716392763,382.7615781
0.206264228,2.496112585,45.83899677,33.9,16.584,0.001873004,0.000538366,0.002800351,0.003146708,3.479055903,0.668846174,0.595226426,0.192249332,0.171088491,0.889930225,384.70 
0.168838561,1.859645963,32.05744331,34.23,16.603,0.002745377,0.00260395,0.003317037,0.00329394,1.054312824,0.827659522,0.83346311,0.785022721,0.790527338,1.007012048,399.94 
0.108011894,0.946125805,3.923405479,33.02,25.78605,0.004038048,0.003482158,0.004218088,0.003115181,1.159639406,0.957317255,1.296248221,0.825530118,1.11780284,1.354042471,370.53 
0.187123969,2.358580589,46.70081441,34.16,15.5965,0.002973472,0.002637261,0.003410692,0.003743385,1.127484815,0.871808786,0.794326992,0.773233283,0.704512364,0.911125244,397.27 
0.114848457,1.040298343,47.73954264,34.26,9.72475,0.00378629,0.00386822,0.003896682,0.00300293,0.978819755,0.971670375,1.260865355,0.992695918,1.288148658,1.29762663,321.42 
0.042893521,0.338644445,9.681437432,34.3287,15.3096,0.002165351,0.001726575,0.003076376,0.001413707,1.254130575,0.703864054,1.531682561,0.561236659,1.221310278,2.176105672,326.66 
0.10264916,0.913896978,21.08143403,32.19272727,22.92680909,0.005952131,0.004375986,0.00414202,0.003011601,1.360180451,1.437011688,1.976401048,1.056486062,1.453043269,1.375354888,330.5233596
0.090079054,0.790739715,1.607362942,34.1374,7.1165,0.005703786,0.004778108,0.004645979,0.003163455,1.193733245,1.227682235,1.803024302,1.028439344,1.51040805,1.468640867,295.51 
0.120730542,1.103766799,39.96274537,34.36,11.4416,0.003970894,0.003594142,0.003939026,0.003116793,1.10482414,1.008090442,1.274032058,0.912444258,1.153153712,1.263807299,320.19 
0.228989542,4.564413071,48.37095188,33.85,16.357,0.00259098,0.001200029,0.00301648,0.004322049,2.159098075,0.858941461,0.599479558,0.397824198,0.277652768,0.697928305,381.93 
0.184262827,2.276956558,42.93175137,34.16,15.593,0.00254218,0.002701365,0.003453394,0.00373498,0.941072242,0.73613936,0.680640651,0.782234698,0.723260788,0.92460842,395.70 
0.191792727,2.56111455,21.06103514,34.222,11.72505,0.00365162,0.002982916,0.004225823,0.004799261,1.224178039,0.864120497,0.760871421,0.705878123,0.621536572,0.880515419,296.87 
0.168443888,1.962328196,24.83500847,32.5116,20.1514,0.004998428,0.003970291,0.00419072,0.004257591,1.258957546,1.192737199,1.17400376,0.947400651,0.932520532,0.984293742,353.5050031
0.171965435,1.91172111,21.96526862,34.5487,16.9943,0.003211788,0.002403115,0.003106658,0.003121455,1.336510323,1.033840309,1.028939215,0.773537092,0.769870009,0.995259332,322.45 
0.129623711,1.220541954,24.08351103,32.15,22.99945,0.004922846,0.003520308,0.003646234,0.003016603,1.398413557,1.350118074,1.631916826,0.965464092,1.166977264,1.208721561,330.7301919
0.083691359,0.700655162,10.53173508,34.3194,9.434,0.0036305,0.003549972,0.003901983,0.00251394,1.02268405,0.930424266,1.444147281,0.909786621,1.412114799,1.552138453,326.12 
0.138051972,1.232910633,21.26097235,34.2618,15.59525,0.001349022,0.001834417,0.002638087,0.002192274,0.735395688,0.511363799,0.615353019,0.695358712,0.836764519,1.203356633,312.17 
0.189393476,2.512247801,20.93027077,34.2276,11.7185,0.003698364,0.003300179,0.004204831,0.004737522,1.120655545,0.879551164,0.780653539,0.784854158,0.69660436,0.887558985,297.03 
0.144447789,1.433848143,16.12677372,34.335,11.0013,0.003172809,0.003250306,0.003539263,0.003142358,0.976157231,0.896460546,1.009690639,0.918356713,1.034352465,1.126307949,324.18 
0.081389517,0.684695065,3.362064712,32.2617,24.2177,0.003855178,0.003760002,0.00370793,0.002363781,1.025312638,1.039711754,1.630937178,1.014043634,1.590673046,1.568643589,386.24 
0.106246278,0.988323152,43.50327882,34.38,11.7497,0.005361339,0.005704767,0.007351032,0.005536449,0.939799822,0.729331485,0.968371494,0.776049822,1.03040187,1.327752215,324.51 
0.069343999,0.561238289,51.28608407,34.4554,15.755,0.002686346,0.002922575,0.003131883,0.001821479,0.919170843,0.857741279,1.474815779,0.933168502,1.604506703,1.719417982,322.42 
0.045289226,0.345566005,150.1685356,34.18,10.8243,0.002165959,0.001406385,0.002276225,0.001055936,1.540089455,0.951557602,2.051221873,0.617858657,1.331884889,2.155646562,335.26 
0.118947722,1.162999749,27.94191502,32.39,17.6423,0.006951475,0.006233011,0.005979513,0.004842445,1.115267506,1.162548642,1.43552992,1.042394435,1.28716197,1.234812779,379.4451795
0.10011524,0.78468436,20.03489589,34.1831,14.536,0.001488757,0.001717764,0.002324408,0.00157716,0.866682936,0.64048842,0.943947894,0.739011226,1.089150201,1.47379385,315.66 
0.115133874,1.016582966,39.10037028,34.34,10.8352,0.003321409,0.003166081,0.003393943,0.00258866,1.049059821,0.978628137,1.283061173,0.932862089,1.223058158,1.311081426,316.07 
0.105750479,0.907476008,38.1679269,34.34,10.8905,0.003454329,0.003113758,0.003547697,0.002571283,1.109376103,0.973681919,1.343425957,0.877684237,1.210974307,1.379738014,316.74 
0.227487221,4.80986166,57.93210739,34.54385,16.8174,0.001395147,0.002302391,0.002373095,0.003470435,0.605955488,0.587901613,0.402009191,0.970205939,0.663430234,0.683803517,326.63 
0.113332517,0.995783687,2.901308812,33.05,25.8633,0.003717129,0.003178883,0.004026249,0.003042625,1.169319159,0.923223727,1.221684674,0.789539554,1.044782911,1.323281279,376.14 
0.053555269,0.428493381,18.73148423,34.434,15.9328,0.001981685,0.002405798,0.002945125,0.001510645,0.823712148,0.672869449,1.311813202,0.8168745,1.592562652,1.949580568,300.35 
0.20825693,3.349349499,5.367200238,32.5,21.7971,0.002411412,0.003274236,0.004220423,0.005347723,0.736480886,0.571367469,0.450923177,0.775807601,0.612267318,0.789199948,374.3010181
